danceability,energy,key,loudness,popularity
0.807,0.645,0,-8.235,1
0.684,0.942,5,-5.667,0
0.666,0.583,4,-12.784,0
0.711,0.64,9,-11.046,0
0.505,0.483,10,-20.0,0
0.867,0.695,3,-6.06,0
0.732,0.431,0,-13.946,1
0.228,0.904,9,-8.882,1
0.487,0.531,7,-8.6,0
0.802,0.683,0,-8.909,1
0.321,0.95,7,-8.383,0
0.818,0.728,10,-8.331,1
0.29,0.687,9,-6.323,0
0.674,0.537,1,-10.971,1
0.227,0.282,0,-16.809,0
0.455,0.279,1,-14.079,0
0.752,0.585,0,-13.004,1
0.373,0.148,10,-13.269,0
0.45,0.431,3,-7.232,1
0.753,0.762,7,-11.589,1
0.564,0.759,5,-10.021,1
0.428,0.405,2,-10.316,1
0.793,0.3,10,-16.178,1
0.359,0.699,1,-11.195,0
0.735,0.539,8,-20.776,0
0.659,0.678,6,-17.687,0
0.442,0.616,2,-11.417,1
0.517,0.267,1,-18.485,0
0.453,0.146,3,-20.388,0
0.42,0.451,5,-4.351,1
0.635,0.648,4,-10.624,0
0.637,0.189,7,-10.726,1
0.673,0.729,2,-10.476,1
0.406,0.482,9,-13.429,1
0.738,0.952,4,-2.752,1
0.628,0.373,2,-13.386,1
0.619,0.614,8,-8.795,1
0.357,0.0747,7,-22.094,0
0.383,0.182,8,-14.74,0
0.353,0.919,0,-4.023,0
0.527,0.884,0,-6.876,1
0.368,0.403,10,-12.699,1
0.281,0.209,2,-16.827,1
0.218,0.549,0,-7.903,1
0.547,0.829,9,-9.666,1
0.526,0.833,7,-6.819,0
0.626,0.737,4,-10.824,1
0.0691,0.235,4,-14.128,0
0.703,0.865,1,-7.954,0
0.422,0.391,2,-16.533,0
0.404,0.51,11,-10.315,1
0.349,0.251,0,-14.643,1
0.481,0.432,9,-12.239,0
0.567,0.195,5,-21.191,0
0.582,0.245,5,-16.955,0
0.492,0.28,10,-15.517,0
0.317,0.447,9,-15.492,0
0.575,0.495,7,-10.652,1
0.491,0.85,6,-9.682,1
0.482,0.421,5,-14.207,0
0.513,0.573,9,-10.023,1
0.847,0.67,9,-9.408,1
0.715,0.569,11,-8.096,1
0.683,0.63,11,-8.844,1
0.853,0.435,5,-14.683,1
0.641,0.744,7,-12.576,1
0.519,0.46,11,-14.53,1
0.351,0.00736,8,-18.221,0
0.365,0.365,4,-7.406,0
0.723,0.868,9,-7.451,1
0.739,0.335,0,-16.23,1
0.846,0.595,0,-8.372,1
0.42,0.939,2,-6.667,0
0.646,0.426,0,-10.629,1
0.462,0.719,2,-13.082,0
0.571,0.446,9,-16.421,1
0.68,0.53,11,-13.105,1
0.645,0.3,8,-14.305,0
0.67,0.433,7,-13.411,1
0.552,0.432,11,-6.055,0
0.799,0.434,4,-14.655,1
0.536,0.98,11,-5.962,1
0.123,0.285,0,-10.619,0
0.492,0.325,2,-11.995,0
0.605,0.413,7,-8.031,1
0.593,0.783,10,-4.716,1
0.614,0.745,4,-9.689,0
0.789,0.392,10,-15.395,1
0.355,0.843,4,-7.195,0
0.521,0.989,9,-9.929,0
0.402,0.279,4,-16.474,1
0.762,0.326,2,-15.369,0
0.484,0.603,6,-9.939,0
0.392,0.368,7,-12.653,1
0.443,0.869,2,-8.648,0
0.417,0.512,5,-9.358,0
0.645,0.515,11,-8.97,0
0.69,0.75,0,-7.938,1
0.591,0.987,5,-5.445,1
0.52,0.656,4,-3.866,1
0.572,0.639,2,-8.301,1
0.378,0.951,3,0.45,0
0.499,0.379,9,-14.091,0
0.346,0.469,5,-14.022,1
0.384,0.695,4,-11.147,0
0.213,0.414,2,-12.127,0
0.546,0.334,5,-11.725,0
0.504,0.894,5,-6.654,0
0.0651,0.118,9,-19.008,0
0.572,0.619,5,-14.349,1
0.72,0.489,4,-9.157,1
0.348,0.13,11,-15.67,0
0.515,0.845,8,-7.107,0
0.648,0.396,3,-9.411,1
0.375,0.338,7,-16.718,0
0.519,0.458,4,-11.702,1
0.495,0.496,7,-14.264,0
0.517,0.853,9,-5.694,0
0.507,0.112,2,-14.027,0
0.497,0.51,8,-10.525,0
0.65,0.769,0,-9.117,1
0.481,0.915,9,-10.446,1
0.882,0.399,7,-10.147,1
0.77,0.762,0,-6.746,1
0.656,0.919,2,-6.879,1
0.564,0.386,1,-11.703,1
0.769,0.286,3,-11.672,0
0.54,0.422,4,-13.157,0
0.199,0.581,5,-4.664,0
0.659,0.257,9,-16.552,1
0.773,0.523,0,-10.465,1
0.516,0.374,2,-13.617,0
0.263,0.0553,0,-18.146,0
0.592,0.431,9,-13.71,1
0.65,0.443,5,-11.054,1
0.438,0.216,0,-16.288,1
0.491,0.723,9,-8.24,1
0.523,0.742,1,-6.373,0
0.469,0.739,11,-6.812,1
0.375,0.273,5,-13.371,1
0.449,0.547,9,-12.259,1
0.524,0.862,9,-9.885,1
0.422,0.711,4,-11.435,1
0.678,0.606,7,-9.811,0
0.627,0.92,9,-4.892,1
0.48,0.681,5,-6.683,0
0.283,0.959,6,-8.159,0
0.155,0.0487,3,-16.942,1
0.507,0.724,2,-5.23,1
0.52,0.364,0,-9.484,1
0.483,0.209,8,-13.799,1
0.667,0.804,2,-8.583,1
0.457,0.574,9,-16.066,0
0.521,0.564,0,-9.024,1
0.512,0.736,2,-8.507,1
0.491,0.446,3,-10.898,1
0.524,0.955,0,-7.081,1
0.29,0.336,0,-15.593,1
0.777,0.828,8,-8.416,0
0.694,0.308,2,-19.315,1
0.305,0.222,5,-14.372,0
0.247,0.388,2,-11.99,0
0.409,0.329,8,-11.98,0
0.697,0.712,5,-10.605,1
0.689,0.936,10,-3.521,1
0.649,0.679,2,-12.515,1
0.521,0.947,5,-6.809,0
0.434,0.235,0,-16.04,0
0.803,0.556,7,-12.01,1
0.756,0.397,7,-10.701,1
0.662,0.566,9,-7.466,1
0.234,0.947,0,-7.293,0
0.561,0.302,0,-13.513,0
0.601,0.567,0,-12.79,0
0.636,0.463,0,-8.569,0
0.387,0.214,5,-14.388,1
0.538,0.899,9,-6.479,1
0.599,0.427,7,-11.075,1
0.477,0.464,7,-10.818,1
0.553,0.91,11,-8.073,1
0.505,0.747,8,-5.422,1
0.593,0.841,0,-4.587,0
0.374,0.684,4,-6.472,1
0.366,0.603,0,-5.846,1
0.316,0.965,5,-10.043,0
0.721,0.521,2,-8.123,1
0.185,0.52,7,-8.382,0
0.821,0.573,11,-14.136,1
0.573,0.519,0,-9.744,0
0.77,0.553,10,-13.632,1
0.451,0.878,0,-6.698,0
0.575,0.0639,4,-20.735,0
0.529,0.343,2,-16.192,1
0.576,0.325,1,-17.928,1
0.273,0.282,7,-17.342,1
0.557,0.55,8,-11.558,1
0.473,0.329,7,-18.722,0
0.567,0.667,0,-9.651,1
0.844,0.725,7,-9.278,0
0.331,0.597,8,-12.626,0
0.531,0.265,5,-20.515,0
0.265,0.447,0,-7.439,0
0.705,0.681,5,-8.734,1
0.598,0.61,9,-12.969,0
0.5,0.411,2,-5.796,0
0.672,0.52,1,-8.176,0
0.677,0.619,9,-7.446,1
0.447,0.195,6,-10.432,0
0.379,0.312,7,-14.96,0
0.199,0.108,9,-21.712,0
0.712,0.598,11,-9.94,1
0.515,0.562,2,-14.204,0
0.543,0.932,7,-6.764,1
0.459,0.656,9,-11.694,0
0.461,0.365,2,-12.63,0
0.777,0.853,2,-7.637,1
0.442,0.582,7,-13.633,0
0.45,0.446,3,-9.229,1
0.558,0.213,6,-13.451,1
0.729,0.42,2,-15.718,1
0.719,0.79,2,-8.002,1
0.513,0.722,8,-11.885,0
0.752,0.402,5,-10.224,0
0.722,0.778,4,-7.931,1
0.355,0.986,9,-6.238,1
0.532,0.81,0,-10.55,0
0.575,0.565,0,-14.36,0
0.792,0.56,4,-9.606,0
0.473,0.417,7,-18.433,0
0.461,0.658,2,-5.039,1
0.54,0.675,9,-7.269,0
0.68,0.617,2,-5.849,1
0.426,0.0908,7,-21.21,0
0.529,0.743,9,-5.523,1
0.468,0.803,0,-4.28,1
0.373,0.776,9,-7.745,0
0.677,0.268,5,-16.067,0
0.649,0.741,7,-9.469,1
0.672,0.741,9,-8.577,1
0.542,0.519,11,-14.059,0
0.548,0.316,4,-15.247,0
0.347,0.242,1,-14.966,0
0.436,0.482,0,-11.982,0
0.48,0.776,2,-5.65,1
0.344,0.161,2,-17.154,1
0.571,0.322,7,-13.815,1
0.652,0.186,2,-16.71,0
0.238,0.0752,10,-19.216,1
0.675,0.583,9,-14.37,0
0.665,0.673,0,-7.95,1
0.615,0.653,5,-7.999,1
0.761,0.856,8,-7.89,1
0.525,0.554,10,-12.765,1
0.695,0.568,3,-13.572,1
0.805,0.699,9,-10.33,1
0.439,0.3,7,-18.43,0
0.485,0.317,3,-14.808,0
0.584,0.185,11,-14.491,0
0.595,0.623,4,-7.565,0
0.703,0.353,0,-10.745,1
0.63,0.8,2,-6.002,1
0.586,0.941,5,-5.139,1
0.478,0.231,4,-18.064,0
0.335,0.625,7,-8.206,1
0.657,0.601,4,-8.836,0
0.381,0.362,0,-10.321,1
0.344,0.363,11,-15.808,1
0.507,0.692,5,-9.315,1
0.467,0.869,8,-10.342,1
0.47,0.454,2,-14.921,0
0.333,0.072,4,-16.73,0
0.711,0.819,0,-7.166,1
0.608,0.509,6,-12.722,0
0.441,0.153,2,-21.024,0
0.509,0.354,2,-12.016,1
0.817,0.628,1,-7.971,1
0.458,0.869,9,-8.381,1
0.679,0.501,2,-10.682,1
0.509,0.499,2,-16.848,0
0.661,0.877,10,-6.635,1
0.309,0.0408,8,-21.548,0
0.349,0.345,7,-14.872,0
0.485,0.388,5,-20.995,0
0.417,0.696,5,-8.478,1
0.182,0.525,5,-6.352,1
0.444,0.757,11,-6.884,1
0.402,0.61,9,-13.967,0
0.236,0.357,11,-19.004,0
0.57,0.723,4,-12.987,1
0.67,0.604,9,-12.09,1
0.388,0.276,5,-17.168,0
0.627,0.631,9,-10.76,1
0.496,0.464,3,-9.221,1
0.628,0.869,4,-6.311,1
0.349,0.433,7,-12.641,0
0.498,0.744,2,-7.63,0
0.409,0.512,9,-12.215,1
0.541,0.733,9,-9.04,1
0.593,0.258,2,-13.491,0
0.36,0.873,0,-7.416,1
0.376,0.373,7,-9.184,1
0.625,0.684,2,-5.987,0
0.479,0.725,4,-5.615,0
0.593,0.492,9,-8.889,0
0.62,0.734,1,-6.065,1
0.393,0.792,8,-5.076,1
0.523,0.803,1,-6.321,1
0.532,0.295,2,-11.811,0
0.85,0.852,9,-6.677,1
0.572,0.509,0,-15.157,0
0.662,0.772,11,-7.135,1
0.254,0.499,6,-10.153,0
0.555,0.34,0,-7.099,0
0.473,0.444,9,-12.459,0
0.472,0.16,7,-16.037,0
0.586,0.48,9,-9.138,1
0.539,0.631,2,-14.524,0
0.314,0.597,8,-8.269,0
0.515,0.641,5,-5.573,1
0.555,0.277,3,-15.405,0
0.726,0.802,5,-10.006,1
0.67,0.698,0,-8.578,1
0.686,0.755,1,-8.304,1
0.733,0.434,2,-10.213,0
0.204,0.707,2,-9.893,0
0.662,0.332,9,-11.939,1
0.624,0.349,7,-16.178,0
0.452,0.242,8,-18.945,0
0.47,0.213,8,-12.387,0
0.512,0.53,0,-11.036,0
0.6,0.37,2,-12.345,1
0.706,0.217,6,-17.324,0
0.584,0.724,8,-8.221,0
0.625,0.436,8,-13.217,1
0.65,0.498,9,-13.138,1
0.426,0.903,1,-9.661,1
0.454,0.435,1,-10.56,1
0.857,0.645,3,-11.397,1
0.619,0.767,2,-8.188,1
0.55,0.46,5,-6.244,0
0.413,0.203,5,-13.862,0
0.466,0.192,4,-12.328,0
0.609,0.63,2,-10.417,0
0.514,0.681,7,-10.026,1
0.758,0.544,2,-10.696,1
0.553,0.507,9,-8.236,0
0.336,0.365,9,-12.939,1
0.417,0.484,9,-8.781,1
0.625,0.272,6,-10.985,1
0.289,0.495,7,-9.153,0
0.643,0.539,0,-13.483,1
0.541,0.311,0,-17.721,1
0.746,0.916,9,-10.061,1
0.694,0.533,3,-7.949,1
0.726,0.645,0,-9.922,1
0.276,0.235,0,-14.352,1
0.547,0.0388,4,-20.698,0
0.658,0.381,2,-17.816,1
0.685,0.591,2,-10.743,0
0.635,0.686,9,-15.648,1
0.506,0.269,5,-16.035,0
0.546,0.835,9,-9.446,1
0.334,0.976,1,-4.628,0
0.304,0.305,2,-10.879,1
0.361,0.862,4,-5.403,0
0.11,0.661,3,-12.058,0
0.339,0.93,2,-10.684,0
0.545,0.64,4,-9.937,1
0.698,0.676,11,-11.717,1
0.211,0.258,7,-19.926,0
0.656,0.544,9,-11.409,1
0.615,0.46,4,-11.271,0
0.502,0.454,4,-16.749,1
0.742,0.406,7,-18.954,0
0.552,0.639,7,-12.597,0
0.763,0.52,5,-14.859,0
0.445,0.676,5,-9.41,1
0.478,0.541,9,-12.876,0
0.519,0.643,11,-8.268,1
0.457,0.585,10,-14.614,0
0.411,0.476,3,-10.501,0
0.834,0.551,4,-11.13,1
0.384,0.552,7,-8.658,1
0.645,0.624,9,-8.16,1
0.377,0.0684,2,-16.721,0
0.506,0.28,3,-16.651,1
0.786,0.46,7,-10.701,1
0.749,0.738,3,-11.538,1
0.404,0.559,2,-4.701,0
0.442,0.497,5,-12.112,1
0.794,0.765,7,-7.209,1
0.303,0.421,7,-13.148,1
0.39,0.0803,8,-20.518,1
0.492,0.552,7,-12.321,1
0.436,0.707,2,-9.56,1
0.527,0.279,10,-12.679,1
0.501,0.745,10,-17.384,0
0.703,0.824,7,-5.17,1
0.649,0.569,8,-12.41,0
0.338,0.228,6,-17.011,0
0.417,0.405,2,-12.315,0
0.61,0.495,1,-8.399,0
0.731,0.554,2,-9.862,0
0.31,0.676,0,-7.41,0
0.586,0.43,7,-17.12,1
0.689,0.584,11,-13.957,1
0.619,0.686,1,-9.014,1
0.111,0.19,7,-21.75,0
0.694,0.445,6,-13.967,1
0.463,0.396,7,-10.128,1
0.543,0.387,7,-11.194,0
0.599,0.579,2,-10.172,0
0.627,0.843,11,-7.677,1
0.513,0.458,0,-16.679,0
0.351,0.857,2,-10.897,0
0.463,0.273,0,-15.364,1
0.668,0.831,9,-6.026,1
0.421,0.581,5,-11.718,0
0.533,0.218,2,-14.301,0
0.187,0.89,4,-10.976,0
0.497,0.835,7,-7.472,0
0.375,0.605,1,-6.871,1
0.588,0.808,5,-9.142,0
0.431,0.103,2,-21.779,0
0.362,0.827,4,-6.127,0
0.583,0.454,9,-15.642,0
0.552,0.504,4,-14.252,0
0.553,0.825,0,-4.328,1
0.379,0.353,2,-12.084,1
0.39,0.215,10,-14.667,0
0.309,0.29,9,-17.474,1
0.299,0.29,4,-10.37,0
0.556,0.578,8,-13.852,1
0.49,0.205,4,-15.321,1
0.482,0.596,2,-8.826,0
0.693,0.693,4,-10.631,1
0.441,0.547,4,-12.222,1
0.465,0.812,7,-6.398,1
0.636,0.836,6,-5.792,1
0.668,0.774,5,-7.001,1
0.585,0.264,2,-15.241,1
0.345,0.889,9,-9.231,0
0.559,0.392,4,-12.812,1
0.506,0.508,2,-13.749,1
0.752,0.586,5,-12.383,1
0.449,0.649,5,-9.883,1
0.461,0.287,0,-11.596,1
0.665,0.629,8,-12.852,1
0.45,0.39,0,-10.013,1
0.557,0.457,0,-14.404,1
0.225,0.0763,8,-21.39,0
0.439,0.266,2,-18.065,0
0.463,0.453,5,-13.204,1
0.617,0.586,9,-5.449,1
0.392,0.64,7,-9.748,1
0.585,0.532,1,-10.054,1
0.589,0.384,10,-15.075,1
0.55,0.854,3,-5.968,1
0.369,0.314,0,-7.323,0
0.728,0.784,5,-6.183,1
0.716,0.718,1,-13.679,0
0.547,0.317,7,-16.329,1
0.868,0.753,0,-8.215,1
0.622,0.372,3,-11.846,1
0.351,0.0999,11,-17.859,0
0.679,0.619,4,-8.872,1
0.573,0.913,6,-4.793,1
0.55,0.674,7,-6.87,1
0.839,0.818,2,-8.351,1
0.485,0.732,4,-5.056,0
0.549,0.765,5,-6.556,0
0.555,0.351,7,-16.22,0
0.684,0.84,0,-5.771,1
0.348,0.467,11,-12.107,1
0.268,0.459,7,-6.948,1
0.471,0.395,2,-12.365,0
0.552,0.905,2,-4.754,0
0.748,0.67,7,-8.97,1
0.406,0.212,0,-22.068,0
0.406,0.334,2,-9.788,0
0.54,0.528,9,-12.907,0
0.738,0.643,0,-10.299,1
0.633,0.255,2,-11.846,1
0.331,0.685,2,-18.301,0
0.477,0.122,2,-22.05,0
0.441,0.572,10,-10.179,0
0.608,0.708,4,-10.19,1
0.781,0.732,0,-6.766,1
0.456,0.404,9,-18.074,0
0.464,0.534,4,-13.061,0
0.621,0.439,2,-14.18,1
0.456,0.223,0,-15.247,0
0.492,0.319,2,-13.405,0
0.635,0.333,7,-10.146,1
0.828,0.0789,11,-19.45,1
0.494,0.765,2,-11.788,1
0.31,0.199,4,-14.148,0
0.556,0.599,7,-11.16,0
0.392,0.836,2,-3.876,0
0.449,0.653,0,-9.037,0
0.489,0.67,0,-7.849,0
0.742,0.53,2,-16.476,1
0.475,0.417,5,-12.438,1
0.74,0.335,7,-16.306,0
0.838,0.244,6,-19.669,0
0.562,0.637,11,-11.527,0
0.773,0.561,9,-10.224,1
0.554,0.738,0,-7.55,0
0.437,0.605,7,-6.419,0
0.823,0.861,0,-7.204,1
0.667,0.412,1,-7.544,1
0.509,0.443,6,-11.379,0
0.728,0.524,7,-8.227,1
0.304,0.864,10,-6.728,0
0.647,0.697,8,-3.169,0
0.293,0.397,10,-16.603,0
0.525,0.185,5,-12.123,0
0.398,0.62,0,-17.521,0
0.68,0.659,2,-8.722,1
0.607,0.864,2,-6.658,1
0.644,0.633,0,-8.006,1
0.665,0.532,2,-10.793,1
0.453,0.637,3,-8.474,1
0.384,0.429,5,-19.672,0
0.768,0.36,0,-12.164,1
0.47,0.826,10,-5.266,1
0.681,0.373,2,-13.2,1
0.704,0.742,10,-10.351,1
0.566,0.688,7,-7.507,1
0.577,0.554,5,-11.481,1
0.287,0.572,9,-7.618,0
0.563,0.68,2,-8.587,0
0.291,0.972,7,-2.763,0
0.506,0.412,9,-11.052,0
0.521,0.473,7,-12.736,0
0.731,0.922,6,-7.74,0
0.426,0.788,9,-8.251,0
0.762,0.242,7,-12.53,0
0.459,0.717,9,-6.955,1
0.727,0.4,5,-14.936,0
0.275,0.868,4,-7.221,0
0.719,0.703,0,-8.306,1
0.729,0.928,6,-6.752,1
0.64,0.332,11,-17.4,0
0.703,0.392,7,-16.191,0
0.494,0.431,9,-13.331,1
0.602,0.933,9,-6.113,0
0.557,0.862,6,-7.892,1
0.659,0.777,5,-6.086,1
0.441,0.24,2,-19.735,0
0.624,0.596,10,-10.161,1
0.726,0.991,0,-6.833,0
0.383,0.631,2,-10.712,0
0.672,0.527,5,-9.94,1
0.698,0.647,2,-10.622,0
0.499,0.19,7,-16.435,0
0.454,0.445,10,-6.174,0
0.457,0.332,2,-13.928,0
0.807,0.418,10,-11.277,1
0.625,0.551,7,-9.831,1
0.214,0.908,11,-7.34,0
0.522,0.461,9,-10.207,0
0.536,0.713,4,-9.203,0
0.116,0.18,10,-19.336,0
0.624,0.388,4,-8.465,1
0.467,0.531,10,-10.632,1
0.201,0.531,7,-6.971,1
0.649,0.648,0,-5.468,0
0.675,0.713,0,-6.37,0
0.267,0.127,3,-14.183,1
0.789,0.282,3,-19.657,0
0.804,0.517,5,-7.066,1
0.479,0.85,11,-11.295,1
0.572,0.642,7,-9.183,0
0.458,0.612,10,-9.656,0
0.455,0.688,2,-9.882,0
0.569,0.199,6,-15.037,0
0.444,0.351,0,-9.01,1
0.604,0.286,2,-13.268,1
0.388,0.176,9,-16.952,1
0.437,0.789,10,-7.062,0
0.729,0.942,2,-6.848,0
0.808,0.535,1,-12.521,1
0.67,0.187,1,-13.618,0
0.72,0.501,4,-13.596,0
0.399,0.708,10,-4.224,0
0.591,0.449,1,-15.547,0
0.637,0.668,7,-9.339,1
0.58,0.11,10,-17.724,0
0.441,0.466,0,-10.986,0
0.558,0.579,7,-13.759,0
0.731,0.927,8,-9.271,1
0.493,0.852,11,-8.9,0
0.45,0.297,7,-15.54,0
0.551,0.252,7,-15.555,1
0.608,0.677,0,-8.176,1
0.248,0.0883,10,-20.907,0
0.558,0.531,6,-7.498,0
0.631,0.44,7,-12.13,0
0.265,0.969,1,-5.062,1
0.448,0.606,0,-7.909,0
0.62,0.88,7,-7.213,1
0.465,0.741,5,-9.669,0
0.499,0.729,11,-7.73,0
0.65,0.615,1,-9.332,1
0.849,0.73,9,-10.696,1
0.774,0.761,11,-12.752,1
0.825,0.397,0,-10.63,1
0.87,0.455,7,-15.31,1
0.64,0.78,8,-4.14,0
0.736,0.53,0,-14.391,1
0.186,0.686,0,-4.596,0
0.638,0.275,0,-17.739,0
0.526,0.59,4,-14.399,0
0.685,0.873,8,-6.834,1
0.11,0.254,7,-12.332,0
0.563,0.502,2,-15.24,0
0.627,0.118,4,-15.506,0
0.378,0.801,7,-11.465,1
0.439,0.219,11,-21.827,0
0.46,0.254,0,-16.721,0
0.628,0.759,0,-7.794,1
0.369,0.745,0,-13.052,0
0.455,0.27,9,-11.789,0
0.285,0.562,2,-4.503,0
0.648,0.748,10,-7.49,0
0.521,0.609,2,-9.554,1
0.415,0.917,11,-8.29,1
0.514,0.642,10,-11.22,0
0.302,0.402,1,-7.849,1
0.393,0.388,8,-9.66,0
0.0835,0.211,7,-18.336,0
0.697,0.543,9,-11.395,0
0.522,0.799,5,-9.656,1
0.729,0.528,4,-10.412,1
0.671,0.418,7,-12.684,1
0.325,0.353,2,-15.24,0
0.58,0.885,0,-5.154,1
0.65,0.487,11,-11.074,0
0.697,0.714,10,-7.062,1
0.406,0.778,5,-10.072,1
0.627,0.812,2,-8.109,1
0.458,0.598,9,-10.761,0
0.547,0.116,5,-21.946,0
0.356,0.871,11,-9.439,0
0.471,0.603,2,-6.544,1
0.64,0.565,10,-7.345,0
0.427,0.572,10,-12.875,0
0.424,0.835,11,-9.788,1
0.253,0.184,3,-16.742,0
0.585,0.248,2,-16.853,1
0.59,0.36,0,-11.716,1
0.67,0.335,11,-13.501,0
0.649,0.754,2,-13.793,1
0.438,0.386,0,-13.395,0
0.527,0.198,5,-15.411,0
0.454,0.845,4,-7.974,0
0.378,0.552,6,-14.155,0
0.584,0.248,7,-12.186,0
0.594,0.566,2,-8.599,0
0.443,0.295,10,-8.435,1
0.594,0.501,0,-13.666,1
0.572,0.531,0,-10.634,1
0.492,0.612,4,-10.014,1
0.714,0.0394,8,-18.554,0
0.665,0.351,5,-18.225,0
0.513,0.35,9,-10.99,1
0.368,0.317,7,-10.635,0
0.373,0.67,4,-11.196,0
0.44,0.848,11,-5.024,0
0.581,0.284,7,-13.675,1
0.418,0.62,9,-5.59,1
0.636,0.622,9,-5.348,1
0.682,0.537,2,-10.254,1
0.664,0.807,5,-5.684,1
0.662,0.241,7,-16.877,0
0.711,0.833,0,-7.092,1
0.362,0.609,7,-8.832,0
0.449,0.644,7,-6.117,0
0.408,0.574,0,-8.055,0
0.721,0.535,5,-12.601,0
0.473,0.115,2,-19.558,0
0.582,0.67,3,-9.324,0
0.438,0.178,11,-16.155,0
0.527,0.448,2,-9.457,1
0.463,0.542,4,-13.882,1
0.286,0.489,6,-12.605,0
0.417,0.469,11,-13.738,0
0.355,0.0629,1,-19.544,1
0.424,0.443,6,-13.45,1
0.407,0.665,5,-8.077,0
0.555,0.362,7,-14.056,1
0.436,0.869,6,-9.275,0
0.481,0.317,1,-17.356,1
0.667,0.61,6,-15.028,1
0.516,0.14,2,-17.619,0
0.491,0.426,0,-14.499,1
0.563,0.657,4,-11.303,0
0.328,0.153,9,-20.334,0
0.75,0.27,1,-10.605,0
0.499,0.726,0,-10.154,1
0.684,0.698,5,-8.946,1
0.736,0.262,0,-13.234,1
0.663,0.525,2,-12.104,0
0.339,0.807,2,-6.244,0
0.613,0.289,8,-16.529,1
0.437,0.516,0,-10.29,0
0.41,0.761,4,-9.453,1
0.526,0.924,4,-6.386,1
0.686,0.766,10,-10.425,0
0.361,0.84,7,-6.272,1
0.489,0.385,1,-9.619,0
0.404,0.523,4,-15.7,1
0.512,0.786,2,-7.691,1
0.567,0.956,5,-6.957,1
0.407,0.521,0,-12.511,0
0.785,0.62,10,-11.878,1
0.332,0.73,1,-8.614,0
0.359,0.438,8,-14.401,1
0.579,0.252,6,-13.296,0
0.454,0.774,2,-7.349,0
0.408,0.362,2,-18.778,0
0.16,0.146,0,-18.792,0
0.38,0.0559,2,-18.324,0
0.363,0.407,10,-16.348,0
0.577,0.51,11,-13.051,0
0.372,0.918,4,-6.849,0
0.601,0.797,4,-10.734,0
0.474,0.727,10,-6.174,0
0.553,0.951,0,-4.654,0
0.668,0.235,3,-12.583,0
0.683,0.769,9,-6.807,1
0.671,0.616,2,-10.189,0
0.572,0.307,5,-13.292,1
0.385,0.211,8,-14.978,0
0.361,0.438,0,-11.139,1
0.5,0.483,6,-9.885,0
0.578,0.35,2,-11.075,0
0.336,0.407,2,-15.905,0
0.364,0.274,10,-9.59,0
0.277,0.34,9,-9.815,1
0.426,0.546,7,-10.036,1
0.501,0.617,7,-11.287,1
0.694,0.577,4,-14.63,1
0.602,0.385,6,-14.81,1
0.658,0.527,0,-9.975,1
0.549,0.766,7,-5.225,1
0.41,0.605,4,-6.64,1
0.712,0.56,0,-10.747,0
0.462,0.0866,4,-19.252,0
0.584,0.746,11,-7.866,0
0.472,0.867,2,-6.417,0
0.274,0.209,0,-15.723,1
0.208,0.103,10,-17.836,0
0.498,0.462,2,-10.694,0
0.415,0.599,9,-7.972,1
0.495,0.64,7,-11.712,0
0.679,0.672,4,-7.006,1
0.654,0.929,1,-5.906,1
0.831,0.663,3,-6.921,1
0.329,0.84,9,-12.793,0
0.512,0.379,11,-12.251,1
0.662,0.627,7,-9.246,1
0.852,0.683,0,-7.881,1
0.504,0.421,9,-15.18,0
0.494,0.487,7,-13.934,0
0.138,0.201,8,-19.519,0
0.527,0.691,9,-10.985,1
0.326,0.458,9,-15.654,1
0.399,0.285,7,-11.61,1
0.252,0.0982,3,-19.638,0
0.563,0.564,2,-9.42,1
0.662,0.589,4,-12.213,0
0.417,0.496,2,-4.546,0
0.586,0.406,9,-13.557,0
0.291,0.86,5,-7.584,1
0.547,0.614,2,-8.264,1
0.599,0.488,10,-8.965,1
0.45,0.697,7,-14.965,1
0.67,0.527,0,-12.701,1
0.742,0.454,11,-15.358,0
0.697,0.371,7,-12.0,1
0.689,0.316,7,-14.433,0
0.658,0.761,8,-4.85,1
0.665,0.59,4,-14.311,0
0.784,0.701,1,-7.347,1
0.541,0.863,0,-6.999,1
0.476,0.31,7,-17.671,0
0.428,0.458,0,-6.779,1
0.267,0.375,7,-13.019,1
0.5,0.753,0,-11.841,1
0.48,0.447,4,-10.962,1
0.667,0.66,9,-8.819,1
0.455,0.437,4,-11.411,1
0.576,0.189,7,-17.755,0
0.31,0.558,5,-9.366,1
0.444,0.444,0,-9.635,1
0.348,0.348,7,-12.339,0
0.42,0.723,0,-12.835,0
0.218,0.939,4,-7.124,0
0.643,0.428,7,-8.692,0
0.574,0.496,7,-10.721,0
0.382,0.497,4,-11.815,1
0.609,0.778,4,-7.548,1
0.625,0.596,0,-8.448,0
0.518,0.759,11,-5.044,1
0.773,0.451,7,-11.792,0
0.221,0.646,4,-9.062,0
0.776,0.714,10,-9.044,1
0.667,0.485,9,-9.318,0
0.854,0.718,0,-8.19,0
0.495,0.837,5,-5.25,0
0.0851,0.4,0,-3.602,0
0.68,0.574,7,-16.65,1
0.515,0.43,2,-13.592,1
0.606,0.425,10,-11.671,1
0.629,0.593,2,-9.287,0
0.616,0.271,0,-17.212,1
0.579,0.466,7,-14.598,1
0.332,0.634,11,-8.372,1
0.447,0.63,5,-10.234,1
